SummitCode,AssociationName,RegionName,SummitName,AltM,AltFt,GridRef1,GridRef2,Longitude,Latitude,Points,BonusPoints,ValidFrom,ValidTo,ActivationCount,ActivationDate,ActivationCall
W1/GM-215,USA - CT / ME / MA / NH / RI / VT,Green Mountains,BM North Pond,571,1873,-72.6842,42.9022,-72.6842,42.9022,1,0,01/09/2009,31/12/2099,0,,
W1/GM-216,USA - CT / ME / MA / NH / RI / VT,Green Mountains,White Rocks,817,2680,-72.9392,43.4289,-72.9392,43.4289,2,3,01/09/2009,31/12/2099,1,16/05/2021,NF1B
W1/GM-217,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Cox Mountain,430,1412,-73.0264,43.7389,-73.0264,43.7389,1,0,01/09/2009,31/12/2099,0,,
W1/GM-218,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Scrag Mountain,887,2911,-72.7728,44.1564,-72.7728,44.1564,2,3,01/09/2009,31/12/2099,0,,
W1/GM-219,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Coy Mountain,619,2030,-73.1561,43.4489,-73.1561,43.4489,1,0,01/09/2009,31/12/2099,0,,
W1/GM-220,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 1587,484,1587,-72.1278,44.1472,-72.1278,44.1472,1,0,01/09/2009,31/12/2099,0,,
W1/GM-221,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 3025,922,3025,-73.1219,42.7869,-73.1219,42.7869,4,3,01/09/2009,31/12/2099,29,20/05/2025,KC2WLR
W1/GM-222,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 808M,808,2651,-72.4919,44.9922,-72.4919,44.9922,2,3,01/09/2009,31/12/2099,4,11/10/2024,VA2YZX/W1
W1/GM-223,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Deer Leap Mountain,848,2782,-72.8364,43.67,-72.8364,43.67,2,3,01/09/2009,31/12/2099,11,07/02/2026,WB2LJK/P
W1/GM-224,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Dumpling Hill,592,1942,-72.5911,44.3642,-72.5911,44.3642,1,0,01/09/2009,31/12/2099,1,23/04/2025,KC1WPI
W1/GM-225,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Beach Hill,663,2175,-72.2764,44.6878,-72.2764,44.6878,1,0,01/09/2009,31/12/2099,0,,
W1/GM-226,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Mount Fuller,282,925,-73.1878,44.2458,-73.1878,44.2458,1,0,01/09/2009,31/12/2099,1,02/07/2016,K1ZK
W1/GM-227,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 678M+,681,2234,-72.2611,44.4061,-72.2611,44.4061,1,0,01/09/2009,31/12/2099,1,13/06/2025,KC1WPI
W1/GM-228,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Butternut Ridge,404,1325,-72.7781,44.8061,-72.7781,44.8061,1,0,01/09/2009,31/12/2099,0,,
W1/GM-229,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 1918,585,1918,-73.1067,43.6306,-73.1067,43.6306,1,0,01/09/2009,31/12/2099,1,03/05/2025,WB2LJK/P
W1/GM-230,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Jerry Lund,625,2051,-72.2325,44.2758,-72.2325,44.2758,1,0,01/09/2009,31/12/2099,0,,
W1/GM-231,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Neals Hill,400,1312,-72.3681,43.6392,-72.3681,43.6392,1,0,01/09/2009,31/12/2099,3,12/08/2020,AC1Z
W1/GM-232,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Blueberry Hill,503,1650,-72.9631,43.6772,-72.9631,43.6772,1,0,01/09/2009,31/12/2099,0,,
W1/GM-233,USA - CT / ME / MA / NH / RI / VT,Green Mountains,East Hill,576,1890,-72.6233,44.3042,-72.6233,44.3042,1,0,01/09/2009,31/12/2099,1,22/04/2025,KC1WPI
W1/GM-234,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 1180+,363,1190,-72.7569,44.3675,-72.7569,44.3675,1,0,01/09/2009,31/12/2099,0,,
W1/GM-235,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 1440+,442,1450,-72.9983,43.5344,-72.9983,43.5344,1,0,01/09/2009,31/12/2099,0,,
W1/GM-236,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 2640+,808,2650,-72.8225,44.2964,-72.8225,44.2964,2,3,01/09/2009,31/12/2099,0,,
W1/GM-237,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Quimby Mountain,497,1630,-72.4225,43.765,-72.4225,43.765,1,0,01/09/2009,31/12/2099,0,,
W1/GM-238,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Tug Mountain,564,1850,-72.28,43.8906,-72.28,43.8906,1,0,01/09/2009,31/12/2099,0,,
W1/GM-239,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Signal Hill,383,1257,-72.4925,43.1628,-72.4925,43.1628,1,0,01/09/2009,31/12/2099,1,05/02/2017,N1WGU
W1/GM-240,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Oregon Mountain,581,1906,-72.7217,42.9619,-72.7217,42.9619,1,0,01/09/2009,31/12/2099,0,,
W1/GM-241,USA - CT / ME / MA / NH / RI / VT,Green Mountains,East Mountain,685,2246,-72.7089,43.5319,-72.7089,43.5319,1,0,01/09/2009,31/12/2099,0,,
W1/GM-242,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Harvey Mountain,544,1785,-72.1508,44.2889,-72.1508,44.2889,1,0,01/09/2009,31/12/2099,0,,
W1/GM-243,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 864M+,867,2845,-72.7558,43.34,-72.7558,43.34,2,3,01/09/2009,31/12/2099,0,,
W1/GM-244,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Coburn Hill,459,1506,-72.2719,44.9461,-72.2719,44.9461,1,0,01/09/2009,31/12/2099,0,,
W1/GM-245,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 507M,507,1663,-72.6228,44.975,-72.6228,44.975,1,0,01/09/2009,31/12/2099,0,,
W1/GM-246,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Round Mountain,483,1585,-72.64,42.8581,-72.64,42.8581,1,0,01/09/2009,31/12/2099,5,04/11/2023,KC1SRI
W1/GM-247,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 611.5M,611,2006,-72.7164,44.6922,-72.7164,44.6922,1,0,01/09/2009,31/12/2099,0,,
W1/GM-248,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Bear Hill,674,2210,-72.7164,43.3539,-72.7164,43.3539,1,0,01/09/2009,31/12/2099,1,09/05/2018,W1DMH
W1/GM-249,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 1330,405,1330,-73.2481,43.2817,-73.2481,43.2817,1,0,01/09/2009,31/12/2099,0,,
W1/GM-250,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 1810,552,1810,-73.0078,43.4778,-73.0078,43.4778,1,0,01/09/2009,31/12/2099,0,,
W1/GM-251,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 1900+,582,1910,-72.4225,44.2181,-72.4225,44.2181,1,0,01/09/2009,31/12/2099,1,22/02/2018,W1DMH
W1/GM-252,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Pt. 2060+,631,2070,-72.8428,44.0706,-72.8428,44.0706,1,0,01/09/2009,31/12/2099,0,,
W1/GM-253,USA - CT / ME / MA / NH / RI / VT,Green Mountains,Texas Hill,485,1590,-73.0553,44.3539,-73.0553,44.3539,1,0,01/09/2009,31/12/2099,2,17/10/2025,W1IR
W1/HA-001,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Washington,1917,6288,-71.3033,44.2703,-71.3033,44.2703,10,3,01/09/2009,31/12/2099,159,27/09/2025,KC1UBH
W1/HA-002,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Lafayette,1598,5242,-71.6444,44.1606,-71.6444,44.1606,10,3,01/09/2009,31/12/2099,46,17/10/2025,AC1NM
W1/HA-003,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Moosilauke,1464,4802,-71.8308,44.0242,-71.8308,44.0242,10,3,01/09/2009,31/12/2099,52,21/08/2025,KB1ZVR
W1/HA-004,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Carter Dome,1473,4832,-71.1789,44.2669,-71.1789,44.2669,10,3,01/09/2009,31/12/2099,24,10/02/2026,W3QP
W1/HA-005,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Cabot,1271,4170,-71.4144,44.5058,-71.4144,44.5058,10,3,01/09/2009,31/12/2099,13,13/02/2026,W3QP
W1/HA-006,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Kinsman Mountain South Peak,1328,4358,-71.7364,44.1231,-71.7364,44.1231,10,3,01/09/2009,31/12/2099,21,17/08/2024,KC1TXO
W1/HA-007,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Carrigain,1433,4700,-71.4469,44.0933,-71.4469,44.0933,10,3,01/09/2009,31/12/2099,17,14/09/2025,KC1MXB
W1/HA-008,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Smarts Mountain,987,3238,-72.0386,43.8256,-72.0386,43.8256,4,3,01/09/2009,31/12/2099,8,22/12/2025,KC1MXB
W1/HA-009,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Monadnock Mountain,967,3172,-72.1081,42.8614,-72.1081,42.8614,4,3,01/09/2009,31/12/2099,67,03/02/2026,KL0D/1
W1/HA-010,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Kearsarge,893,2930,-71.8572,43.3833,-71.8572,43.3833,2,3,01/09/2009,31/12/2099,81,28/12/2025,KC1VXF
W1/HA-011,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Osceola,1323,4340,-71.5356,44.0014,-71.5356,44.0014,10,3,01/09/2009,31/12/2099,67,31/08/2025,WB2LJK/P
W1/HA-012,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Cardigan,962,3155,-71.9144,43.6494,-71.9144,43.6494,4,3,01/09/2009,31/12/2099,65,13/01/2026,KC1YMR
W1/HA-013,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Bunnell Mountain,1137,3730,-71.4786,44.7914,-71.4786,44.7914,8,3,01/09/2009,31/12/2099,0,,
W1/HA-014,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Kearsarge North,996,3268,-71.0942,44.1056,-71.0942,44.1056,4,3,01/09/2009,31/12/2099,17,06/09/2023,N1ZF
W1/HA-015,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Tecumseh,1220,4003,-71.5567,43.9667,-71.5567,43.9667,10,3,01/09/2009,31/12/2099,90,01/09/2025,WB2LJK/P
W1/HA-016,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Croydon Peak,843,2766,-72.2192,43.4819,-72.2192,43.4819,2,3,01/09/2009,31/12/2099,0,,
W1/HA-017,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Long Mountain,1119,3670,-71.3803,44.68,-71.3803,44.68,8,3,01/09/2009,31/12/2099,0,,
W1/HA-018,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Field,1323,4340,-71.4333,44.1961,-71.4333,44.1961,10,3,01/09/2009,31/12/2099,41,09/08/2025,WB2LJK/P
W1/HA-019,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Tremont,1027,3371,-71.3569,44.0533,-71.3569,44.0533,6,3,01/09/2009,31/12/2099,13,28/09/2024,W1JOL
W1/HA-020,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Martha,1089,3573,-71.4994,44.3306,-71.4994,44.3306,6,3,01/09/2009,31/12/2099,38,16/08/2025,WB2LJK/P
W1/HA-021,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Piermont Mountain,828,2717,-71.995,43.9594,-71.995,43.9594,2,3,01/09/2009,31/12/2099,7,28/12/2025,KC1MXB
W1/HA-022,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,South Twin Mountain,1494,4902,-71.5547,44.1878,-71.5547,44.1878,10,3,01/09/2009,31/12/2099,17,18/10/2025,WB2LJK/P
W1/HA-023,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Stinson Mountain,884,2900,-71.7792,43.8347,-71.7792,43.8347,2,3,01/09/2009,31/12/2099,37,06/12/2025,AB1WX
W1/HA-024,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Carr Mountain,1052,3453,-71.8433,43.8847,-71.8433,43.8847,6,3,01/09/2009,31/12/2099,24,31/08/2024,KG6CIH
W1/HA-025,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Sunapee Mountain HP,831,2726,-72.0742,43.3136,-72.0742,43.3136,2,3,01/09/2009,31/12/2099,29,13/01/2026,KL0D/1
W1/HA-026,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Ragged Mountain,697,2286,-71.8294,43.4683,-71.8294,43.4683,1,0,01/09/2009,31/12/2099,3,19/04/2020,KG6CIH
W1/HA-027,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,North Peak on Moose Mountain,705,2313,-72.1408,43.7344,-72.1408,43.7344,1,0,01/09/2009,31/12/2099,3,12/07/2023,WX1S
W1/HA-028,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Bear Mountain,981,3220,-71.3017,44.0294,-71.3017,44.0294,4,3,01/09/2009,31/12/2099,1,07/10/2018,AA6XA
W1/HA-029,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Hersey Mountain,610,2001,-71.6578,43.5669,-71.6578,43.5669,1,0,01/09/2009,31/12/2099,14,01/01/2024,KC1FGY
W1/HA-030,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Signal Mountain on Gardner Mountain,701,2299,-71.9756,44.2881,-71.9756,44.2881,1,0,01/09/2009,31/12/2099,1,20/03/2021,KC1MXI
W1/HA-031,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Rice Mountain,1033,3390,-71.2403,44.8528,-71.2403,44.8528,6,3,01/09/2009,31/12/2099,1,24/11/2024,KC1ONG
W1/HA-032,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Savage Mountain,1070,3510,-71.5444,44.7319,-71.5444,44.7319,6,3,01/09/2009,31/12/2099,0,,
W1/HA-033,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,North Peak on Mount Tripyramid,1274,4180,-71.4428,43.9731,-71.4428,43.9731,10,3,01/09/2009,31/12/2099,23,10/06/2025,VA2EO/W1
W1/HA-034,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,West Royce Mountain,978,3210,-71.0181,44.3022,-71.0181,44.3022,4,3,01/09/2009,31/12/2099,8,29/06/2025,KG6CIH
W1/HA-035,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Stub Hill,1106,3627,-71.0978,45.1067,-71.0978,45.1067,8,3,01/09/2009,31/12/2099,2,16/07/2024,WX1S
W1/HA-036,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Cragged Mountain,550,1806,-71.0147,43.8656,-71.0147,43.8656,1,0,01/09/2009,31/12/2099,1,14/10/2014,W1DMH
W1/HA-037,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Plymouth Mountain,668,2193,-71.7236,43.7092,-71.7236,43.7092,1,0,01/09/2009,31/12/2099,10,10/12/2022,KC1FGY
W1/HA-038,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Cole Hill,806,2645,-71.8142,44.1664,-71.8142,44.1664,2,3,01/09/2009,31/12/2099,8,13/06/2025,WC1N
W1/HA-039,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Waumbek,1221,4006,-71.4175,44.4325,-71.4175,44.4325,10,3,01/09/2009,31/12/2099,42,15/06/2025,KE6SRN
W1/HA-040,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Chocorua,1067,3500,-71.2731,43.9544,-71.2731,43.9544,6,3,01/09/2009,31/12/2099,19,15/06/2025,KC1MXB
W1/HA-041,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Pack Monadnock Mountain,698,2290,-71.8789,42.8619,-71.8789,42.8619,1,0,01/09/2009,31/12/2099,79,27/10/2025,AA1BA
W1/HA-042,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Pt. 3615,1102,3615,-71.3781,44.7856,-71.3781,44.7856,8,3,01/09/2009,31/12/2099,0,,
W1/HA-043,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Clough,1085,3561,-71.8722,44.0292,-71.8722,44.0292,6,3,01/09/2009,31/12/2099,1,20/03/2016,KG6CIH
W1/HA-044,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,North Baldface,1100,3610,-71.0872,44.2431,-71.0872,44.2431,8,3,01/09/2009,31/12/2099,8,05/08/2025,AC1Z
W1/HA-045,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Kineo,1010,3313,-71.7983,43.9289,-71.7983,43.9289,6,3,01/09/2009,31/12/2099,1,07/06/2020,KG6CIH
W1/HA-046,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Hancock,1347,4420,-71.4933,44.0833,-71.4933,44.0833,10,3,01/09/2009,31/12/2099,20,11/10/2025,WB2LJK/P
W1/HA-047,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Crotched Mountain,630,2066,-71.8739,42.9986,-71.8739,42.9986,1,0,01/09/2009,31/12/2099,27,25/05/2025,N1CMD
W1/HA-048,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Melvin Hill,705,2313,-72.0017,43.5153,-72.0017,43.5153,1,0,01/09/2009,31/12/2099,1,18/04/2014,W1DMH
W1/HA-049,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Israel,802,2630,-71.4719,43.8456,-71.4719,43.8456,2,3,01/09/2009,31/12/2099,47,11/07/2025,AC1Z
W1/HA-050,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Sandwich Mountain,1213,3980,-71.4983,43.9003,-71.4983,43.9003,10,3,01/09/2009,31/12/2099,52,22/07/2025,N1ZF
W1/HA-051,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,North Moat Mountain,974,3196,-71.2144,44.0431,-71.2144,44.0431,4,3,01/09/2009,31/12/2099,8,12/06/2025,VA2EO/W1
W1/HA-052,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Stewarts Peak,564,1850,-71.8675,43.2514,-71.8675,43.2514,1,0,01/09/2009,31/12/2099,3,27/11/2025,KG6CIH
W1/HA-053,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Towns Mountain,671,2203,-71.7608,44.3631,-71.7608,44.3631,1,0,01/09/2009,31/12/2099,1,26/01/2017,KB1OKX
W1/HA-054,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Crystal Mountain HP,999,3279,-71.2097,44.9375,-71.2097,44.9375,4,3,01/09/2009,31/12/2099,0,,
W1/HA-055,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Dustan,877,2878,-71.0811,44.8586,-71.0811,44.8586,2,3,01/09/2009,31/12/2099,0,,
W1/HA-056,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Kelsey,1058,3472,-71.3142,44.8014,-71.3142,44.8014,6,3,01/09/2009,31/12/2099,0,,
W1/HA-057,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Cleveland Mountain,733,2405,-71.6711,44.2583,-71.6711,44.2583,1,0,01/09/2009,31/12/2099,2,17/12/2016,KB1OKX
W1/HA-058,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Black Crescent Mountain,995,3264,-71.2703,44.4394,-71.2703,44.4394,4,3,01/09/2009,31/12/2099,0,,
W1/HA-059,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Lyman Mountain,475,1558,-71.1,43.8942,-71.1,43.8942,1,0,01/09/2009,31/12/2099,6,28/12/2014,KB1RJD
W1/HA-060,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Wildcat Mountain,1348,4422,-71.2017,44.2589,-71.2017,44.2589,10,3,01/09/2009,31/12/2099,26,11/02/2026,W3QP
W1/HA-061,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Nancy,1197,3926,-71.4044,44.1222,-71.4044,44.1222,8,3,01/09/2009,31/12/2099,4,12/02/2026,W3QP
W1/HA-062,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Tenney Mountain,716,2350,-71.7911,43.7383,-71.7911,43.7383,1,0,01/09/2009,31/12/2099,3,08/12/2022,KC1FGY
W1/HA-063,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Errol Hill,696,2283,-71.1097,44.7656,-71.1097,44.7656,1,0,01/09/2009,31/12/2099,0,,
W1/HA-064,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Magalloway Mountain,1031,3383,-71.1625,45.0636,-71.1625,45.0636,6,3,01/09/2009,31/12/2099,7,04/10/2025,KG6CIH
W1/HA-065,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,"Whitcomb Mountain, Middle",1022,3354,-71.37,44.7436,-71.37,44.7436,6,3,01/09/2009,31/12/2099,0,,
W1/HA-066,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Paugus,975,3198,-71.3289,43.9511,-71.3289,43.9511,4,3,01/09/2009,31/12/2099,5,07/12/2024,KC1MXB
W1/HA-067,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Prospect Mountain,633,2077,-71.5708,44.4514,-71.5708,44.4514,1,0,01/09/2009,31/12/2099,21,15/06/2025,VA2EO/W1
W1/HA-068,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,North Doublehead,931,3053,-71.1303,44.1675,-71.1303,44.1675,4,3,01/09/2009,31/12/2099,28,28/02/2025,WX1S
W1/HA-069,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Black Cap,722,2369,-71.0669,44.0558,-71.0669,44.0558,1,0,01/09/2009,31/12/2099,25,07/06/2024,N1RKO
W1/HA-070,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Iron Mountain,831,2726,-71.2392,44.1342,-71.2392,44.1342,2,3,01/09/2009,31/12/2099,11,14/06/2025,K1RID
W1/HA-071,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Greens Cliff,892,2926,-71.4019,44.0347,-71.4019,44.0347,2,3,01/09/2009,31/12/2099,0,,
W1/HA-072,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Weetamoo,777,2548,-71.5731,43.8511,-71.5731,43.8511,1,0,01/09/2009,31/12/2099,1,28/07/2018,W1DMH
W1/HA-073,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Moriah,1234,4049,-71.1317,44.3403,-71.1317,44.3403,10,3,01/09/2009,31/12/2099,20,09/02/2026,W3QP
W1/HA-074,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Wolf,1067,3500,-71.7533,44.0775,-71.7533,44.0775,6,3,01/09/2009,31/12/2099,2,20/06/2020,KG6CIH
W1/HA-075,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Rowes Hill,594,1950,-71.9367,43.2142,-71.9367,43.2142,1,0,01/09/2009,31/12/2099,1,14/10/2015,W1DMH
W1/HA-076,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Bly Hill,617,2024,-72.0167,43.3367,-72.0167,43.3367,1,0,01/09/2009,31/12/2099,13,05/06/2025,KQ4IAM
W1/HA-077,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Piper Hill,663,2175,-71.4742,44.9436,-71.4742,44.9436,1,0,01/09/2009,31/12/2099,0,,
W1/HA-078,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Dixville Peak,1064,3490,-71.3181,44.8358,-71.3181,44.8358,6,3,01/09/2009,31/12/2099,0,,
W1/HA-079,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Winslow Ledge,696,2282,-72.0772,43.7764,-72.0772,43.7764,1,0,01/09/2009,31/12/2099,1,30/03/2016,W1DMH
W1/HA-080,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Osgood Hill,687,2254,-72.0978,42.9978,-72.0978,42.9978,1,0,01/09/2009,31/12/2099,10,27/12/2024,AC1Z
W1/HA-081,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Signal Mountain,824,2702,-71.2275,44.7611,-71.2275,44.7611,2,3,01/09/2009,31/12/2099,0,,
W1/HA-082,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Salmon Mountain,1033,3390,-71.1331,45.2433,-71.1331,45.2433,6,3,01/09/2009,31/12/2099,2,07/12/2024,VA2EO
W1/HA-083,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Holts Ledge,643,2110,-72.1083,43.7731,-72.1083,43.7731,1,0,01/09/2009,31/12/2099,4,12/07/2023,N4AAJ
W1/HA-084,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Rose Mountain,527,1730,-71.805,42.9317,-71.805,42.9317,1,0,01/09/2009,31/12/2099,26,08/06/2025,N1CMD
W1/HA-085,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Moody Ledge,709,2326,-71.8814,44.1339,-71.8814,44.1339,1,0,01/09/2009,31/12/2099,1,16/01/2017,KB1OKX
W1/HA-086,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Kancamagus,1147,3763,-71.4792,44.0111,-71.4792,44.0111,8,3,01/09/2009,31/12/2099,1,18/09/2017,W1DMH
W1/HA-087,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Beech Hill,691,2267,-71.5828,44.2903,-71.5828,44.2903,1,0,01/09/2009,31/12/2099,1,13/07/2015,W1DMH
W1/HA-088,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Mist,680,2230,-71.9306,43.9747,-71.9306,43.9747,1,0,01/09/2009,31/12/2099,3,29/11/2017,W1DMH
W1/HA-089,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mount Cube,887,2909,-72.0236,43.8858,-72.0236,43.8858,2,3,01/09/2009,31/12/2099,17,06/12/2025,AC1Z
W1/HA-090,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Mill Mountain,767,2517,-71.3861,44.5961,-71.3861,44.5961,1,0,01/09/2009,31/12/2099,1,24/09/2020,W1DMH
W1/HA-091,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Lovewell Mountain,753,2471,-72.0611,43.2036,-72.0611,43.2036,1,0,01/09/2009,31/12/2099,10,11/01/2024,WX1S
W1/HA-092,USA - CT / ME / MA / NH / RI / VT,New Hampshire Appalachians,Pt. 4025,1227,4025,-71.605,44.1439,-71.605,44.1439,10,3,01/09/2009,31/12/2099,8,17/05/2025,KC1MXB
